IntegrationTime,velocity_scaled0,velocity_scaled1,velocity_scaled2,Points0,Points1,Points2
0.0,-8917.7705,-6221.808,9539.726,3697.4866,8641.481,8409.336
0.0020739336,-10869.187,-7545.4487,9276.196,3677.7031,8628.365,8427.682
0.0039304574,-10507.642,-8564.22,11143.806,3658.234,8614.075,8445.4795
0.0056400304,-13272.439,-5967.5054,11825.747,3638.29,8601.562,8464.071
0.007239906,-14549.079,-8128.15,12033.437,3617.5066,8589.746,8482.194
0.008699339,-12799.312,-9704.741,12553.301,3597.4453,8576.486,8500.131
0.010170937,-15223.181,-10718.752,12826.625,3578.8638,8561.042,8517.912
0.011497851,-14528.991,-12870.86,13367.201,3558.6348,8546.493,8534.62
0.012770784,-14170.101,-11259.8545,13321.281,3541.597,8529.099,8552.1455
0.014105723,-10512.37,-11191.976,11822.644,3523.2058,8513.927,8570.3545
0.015653793,-7751.2803,-11471.656,9840.066,3508.8472,8494.4375,8588.074
0.017420001,-7174.0986,-12547.388,8359.608,3495.7957,8473.056,8604.581
0.019216739,-8510.471,-14420.47,9300.946,3482.966,8450.109,8619.033
0.02078297,-11283.773,-11510.919,11726.937,3467.833,8429.633,8634.898
0.02228797,-10054.803,-9044.284,11380.463,3451.114,8414.31,8654.538
0.023985263,-10403.717,-8847.51,9744.964,3432.6677,8398.623,8672.248
0.025773387,-8884.336,-9061.8125,10428.085,3415.6528,8382.083,8690.604
0.02759983,-9377.772,-8059.309,8879.627,3398.0203,8366.328,8709.065
0.029570518,-8686.344,-8278.715,8927.613,3380.0977,8349.689,8726.442
0.031576358,-8290.806,-8171.9795,7185.76,3362.4846,8332.501,8743.599
0.033769272,-8280.637,-11272.221,5341.9263,3345.2415,8311.877,8756.914
0.03577298,-10099.559,-14185.642,5414.069,3328.3374,8288.783,8765.91
0.037418094,-12728.973,-18263.023,7229.0835,3312.028,8265.302,8775.003
0.038699836,-20665.65,-13876.11,11082.195,3293.62,8244.206,8785.777
0.03980085,-20257.734,-7523.2734,7827.0327,3268.7793,8232.338,8797.697
0.04110614,-19252.607,-8702.749,4796.274,3242.3064,8220.917,8805.988
0.04249081,-20109.938,-9578.472,1509.247,3215.4036,8208.293,8810.097
0.04383456,-32786.84,-7499.8335,-2188.6582,3187.9111,8196.31,8809.342
0.0,-1521.7032,269.25516,-1507.8091,3669.854,8644.426,8305.75
0.013894895,-1812.4805,-93.25382,-1986.632,3648.449,8646.465,8284.829
0.02504393,-1939.471,-699.535,-2620.861,3630.5781,8643.693,8260.894
0.03404041,-1528.3529,-1643.6089,-2713.0386,3615.1187,8631.894,8238.051
0.042560562,-1815.8656,-1076.5887,-2972.8225,3599.701,8619.78,8215.345
0.05078852,-1824.3655,-1204.6198,-2250.4634,3583.9082,8611.398,8191.255
0.060350228,-2104.1484,-1961.8383,-3538.1611,3569.7544,8597.208,8168.9316
0.066928975,-2903.6333,-1034.6476,-3560.99,3555.0217,8588.493,8144.2944
0.07329867,-2414.4155,-2849.7266,-4095.3696,3537.009,8578.546,8122.4634
0.07871112,-2568.838,-1644.3333,-4235.3306,3525.505,8566.67,8097.431
0.08445905,-4022.54,-2770.084,-6710.4614,3512.328,8556.332,8072.5415
0.088073656,-3715.7327,-2485.501,-4523.52,3496.7134,8544.668,8049.735
0.092790805,-3390.8765,-2691.047,-6827.5674,3481.2893,8534.014,8026.313
0.096501715,-4952.884,-3126.4487,-5915.3115,3465.095,8527.117,8002.0195
0.100105554,-2421.123,-2751.8525,-5612.8184,3447.0457,8514.721,7981.5117
0.10458076,-5003.1143,-2308.8884,-6324.8784,3433.022,8506.134,7956.42
0.108157106,-3703.903,-2352.5188,-5150.1714,3414.4644,8493.21,7936.707
0.1125911,-4714.1987,-2323.1436,-6637.3857,3401.883,8483.789,7911.1543
0.11613463,-3939.8774,-1916.6338,-4170.778,3383.6895,8472.331,7890.233
0.12109405,-2040.2639,-1305.1189,-3627.6091,3367.8691,8464.964,7865.8315
0.1279719,-2217.8418,-985.8324,-2350.5376,3351.9607,8454.9,7842.4717
0.13685101,-2647.7048,-606.8199,-2111.7803,3330.0352,8449.328,7822.7686
0.14557025,-3150.651,-1685.5206,-1734.4393,3306.0732,8441.752,7806.385
0.15312335,-2112.7917,-2262.864,-1066.0977,3284.791,8423.921,7795.0205
0.16228563,-1413.0776,-1868.0253,-560.70355,3266.659,8401.544,7786.625
0.1747417,-1179.2472,-1940.1077,-690.3365,3250.3132,8377.438,7779.4316
0.18738383,-1708.0316,-2223.875,-988.993,3235.5432,8353.432,7769.1597
0.1974733,-1988.6166,-1766.1697,-541.8679,3216.1812,8332.013,7761.0137
0.20852576,-2156.39,-611.25635,-186.86484,3190.8652,8316.693,7756.0728
0.0,-2662.9314,-2336.5671,2396.7927,3722.9194,8657.808,8410.7295
0.007013757,-2514.19,-1485.4844,2105.458,3701.9453,8646.473,8428.939
0.015346844,-3154.6553,-2791.8662,2566.2734,3681.9417,8630.756,8444.841
0.02142863,-3274.5251,-1948.2125,3747.9753,3663.2869,8616.374,8463.419
0.027041713,-5099.6255,-2676.7053,4072.7908,3640.9268,8604.9795,8479.856
0.031294633,-4638.56,-2729.7825,3665.1204,3619.47,8593.4375,8497.36
0.03590179,-3635.9434,-2858.1526,3506.1082,3599.877,8581.02,8516.384
0.0,-19231.14,-12096.101,18240.668,3648.4026,8590.368,8425.191
0.0010296735,-19101.135,-12536.426,18273.307,3628.1724,8577.852,8443.47
0.0020550948,-21451.668,-12623.492,19824.857,3608.8223,8565.675,8462.894
0.0029978799,-21068.28,-14297.131,18083.486,3588.1226,8552.9795,8480.51
0.0039585046,-20981.773,-15409.362,19070.816,3568.3645,8538.636,8497.942
0.004888149,-20242.71,-18115.953,18594.639,3549.2307,8523.945,8515.777
0.0057994532,-17972.15,-17612.672,15272.203,3530.3962,8506.581,8531.39
0.0068186335,-13274.94,-16609.486,14712.133,3513.5452,8487.804,8547.621
0.007978894,-10730.224,-16422.867,12541.954,3498.5813,8467.878,8564.326
0.009267327,-9685.986,-18378.752,12477.206,3486.0244,8445.718,8580.176
0.010505267,-12970.436,-17246.875,14652.389,3473.2678,8423.7705,8596.163
0.011655394,-14761.192,-14471.404,14203.779,3456.3906,8405.701,8613.153
0.012851514,-14238.397,-13315.03,13721.404,3438.72,8388.4375,8630.175
0.014109954,-12699.113,-11994.27,13860.5,3420.96,8372.269,8648.15
0.015455309,-13045.363,-12592.97,13096.372,3404.1816,8355.569,8666.579
0.016796576,-12158.775,-11720.702,11916.155,3386.2227,8338.598,8683.593
0.018248027,-12185.037,-11738.066,11801.037,3368.8477,8321.606,8701.183
0.019702349,-11968.651,-13660.286,9919.413,3351.0107,8303.575,8717.205
0.021152036,-12883.266,-16617.846,9263.82,3333.9727,8282.497,8730.066
0.02245768,-15093.863,-19845.303,11604.929,3317.5698,8260.389,8741.99
0.023548529,-23642.166,-21808.629,14591.066,3300.1814,8239.66,8754.95
0.024397917,-25909.121,-14437.984,9495.248,3277.7957,8222.935,8765.864
0.02536121,-25615.107,-11794.496,7003.9653,3251.7974,8210.526,8774.239
0.026393669,-25646.244,-12530.118,3508.0537,3225.104,8197.904,8779.544
0.027436847,-30548.7,-11124.274,1574.342,3198.272,8184.7446,8782.163
0.0,-2859.094,-875.91925,1038.9606,3734.7458,8610.847,8317.672
0.009476844,-1846.3413,-954.18774,2460.559,3711.0845,8603.561,8334.614
0.018791188,-2629.6814,-2197.1763,4115.0693,3698.6396,8592.023,8359.354
0.024393372,-3890.9678,-2400.788,4641.569,3680.9167,8581.314,8381.061
0.028998002,-4024.9648,-2690.7268,4439.377,3662.5183,8569.243,8401.451
0.033565085,-5434.743,-2945.304,4981.723,3642.6687,8558.245,8421.074
0.037343867,-4597.5557,-3076.1497,4732.2495,3622.4883,8545.138,8438.989
0.0414649,-4555.258,-2953.4731,4176.613,3602.93,8534.058,8458.856
0.045844696,-6659.5747,-4388.787,6014.718,3583.2666,8522.003,8478.041
0.04884788,-7654.4136,-5804.8945,7378.213,3562.5967,8509.44,8495.786
0.051324558,-5775.7715,-6239.3643,4544.208,3544.2556,8491.207,8510.99
0.05443643,-4403.599,-5991.7456,4011.2603,3526.503,8471.321,8524.753
0.057987213,-3373.5176,-5539.5874,4735.831,3512.9954,8450.373,8541.447
0.061722774,-3530.8599,-5627.074,3738.2407,3499.6055,8429.052,8557.761
0.06565839,-2676.0774,-3830.3357,3016.3171,3485.904,8407.174,8573.046
0.07105256,-4798.488,-5073.4995,4898.9297,3471.4868,8387.638,8590.667
0.07456945,-4465.548,-4042.3481,4302.745,3453.0767,8370.357,8606.866
0.07862219,-4157.876,-4038.5684,4023.234,3435.4448,8353.261,8624.096
0.082874015,-3651.707,-4212.327,4154.6,3419.35,8335.251,8641.889
0.087188914,-3780.5188,-3515.214,3572.3496,3401.8286,8317.986,8659.0625
0.09196766,-3613.019,-3851.9268,3601.8533,3383.6025,8301.315,8676.089
0.09666063,-4152.21,-4555.0327,4005.918,3367.9475,8283.747,8694.696
0.10074173,-4839.886,-5248.5947,3422.8972,3349.4202,8265.089,8709.141
0.10453075,-4896.799,-5049.3115,3336.6187,3331.1882,8244.664,8721.405
0.10838429,-6816.526,-6232.8936,5494.1636,3312.5962,8225.848,8735.557
0.111175746,-6325.7837,-5134.8384,3019.308,3292.606,8206.156,8746.171
0.1146284,-6331.996,-3168.9023,1771.1106,3268.3188,8191.072,8755.259
0.118738644,-6610.204,-2535.6846,958.6043,3241.2935,8179.372,8760.981
0.122937694,-4429.418,-2628.3435,7.7650104,3214.6274,8165.6475,8761.722
0.12876233,-4462.8877,-632.0301,-337.23312,3186.7153,8154.9644,8759.115
0.0,-20491.36,-12773.386,19439.191,3701.516,8612.582,8412.708
0.0009677735,-23605.531,-14769.786,21873.213,3681.5242,8600.065,8431.246
0.0018150131,-26477.617,-15319.795,23716.926,3661.4097,8587.852,8449.854
0.0025900612,-28076.023,-16397.04,24211.014,3640.613,8575.965,8467.914
0.0033301145,-28654.275,-17788.041,25116.475,3619.8726,8563.607,8485.723
0.0040435274,-28249.164,-19865.016,25232.865,3599.8364,8550.331,8503.675
0.0047449423,-28588.316,-21529.03,26001.072,3580.1323,8536.147,8521.298
0.005423119,-26817.48,-24147.229,25209.127,3561.4211,8520.451,8538.72
0.006104626,-22726.582,-23452.203,23361.49,3543.3464,8503.677,8555.806
0.0068517686,-16047.51,-23613.852,20840.768,3528.2466,8484.863,8573.64
0.0077004754,-13304.299,-22996.072,16842.66,3515.5056,8463.781,8590.763
0.008654179,-14999.035,-24440.072,16672.37,3502.524,8441.43,8605.991
0.009558608,-18574.193,-22647.734,19536.352,3487.9326,8420.378,8621.608
0.010410692,-19077.146,-18667.89,20345.684,3471.2925,8402.724,8639.256
0.011304573,-18315.219,-17352.686,19141.977,3454.0667,8386.267,8657.489
0.0122518465,-17078.195,-16767.463,18653.578,3436.8318,8369.814,8675.717
0.013240505,-16401.639,-15990.075,17542.766,3420.061,8353.157,8694.19
0.014280289,-16216.534,-15624.529,16523.438,3402.7197,8336.517,8712.146
0.015354375,-15536.341,-15924.018,14721.665,3385.318,8319.374,8729.562
0.016478926,-16039.068,-18253.633,11645.221,3367.6492,8300.282,8744.506
0.017592287,-18958.795,-22480.25,10661.587,3349.6062,8279.087,8755.695
0.018551352,-23924.973,-27709.889,13160.72,3331.3613,8257.431,8765.601
0.0193225,-31601.637,-28536.912,17250.656,3312.1543,8237.074,8776.404
0.019975506,-34280.453,-20098.557,15332.209,3289.7036,8220.643,8787.628
0.020679845,-32672.318,-15318.06,10676.312,3264.4304,8207.862,8797.523
0.021477055,-32921.23,-15062.178,5492.835,3237.8486,8195.656,8804.188
0.022296334,-35883.51,-14176.617,386.13016,3210.5586,8183.4097,8806.488
0.02307385,-40339.535,-7274.907,-922.63727,3181.6077,8175.579,8805.772
0.0,-3485.6238,-853.4605,1009.6496,3701.5479,8638.004,8318.436
0.008047391,-199.94064,-163.54987,444.59457,3674.7615,8631.775,8330.423
0.0,-1079.4916,-553.40454,440.52173,3719.805,8685.571,8357.141
0.023245214,-1085.8596,-1117.6069,1250.8606,3699.2693,8668.552,8370.874
0.038258754,-2225.7466,-1961.0089,2957.0896,3686.316,8651.312,8391.73
0.04542115,-2838.9001,-1920.4613,3076.2185,3668.454,8637.729,8411.642
0.0519351,-2467.758,-2177.2297,2030.0358,3647.561,8624.471,8428.604
0.059693694,-3161.7375,-1809.9769,3935.9238,3628.3438,8608.8125,8445.501
0.0,-18325.863,-11075.371,16292.602,3635.7625,8569.393,8434.8955
0.0011149797,-18473.186,-11526.677,18657.9,3616.3845,8556.742,8453.987
0.0021611971,-19530.748,-12320.489,16935.86,3596.0708,8544.465,8472.334
0.003208799,-19670.275,-13661.192,16911.842,3575.9646,8531.167,8490.191
0.0042320536,-18845.346,-16878.791,17309.703,3556.7368,8516.862,8508.238
0.005210719,-17607.668,-17318.215,14193.869,3537.9795,8499.211,8523.619
0.0062638912,-12488.032,-16528.322,13348.127,3520.7427,8480.0,8538.91
0.007481244,-10285.693,-15823.797,12554.956,3506.6633,8459.705,8555.937
0.0088047255,-9191.044,-16147.891,10965.019,3493.7676,8437.698,8571.7295
0.0101952525,-11177.154,-15926.117,13240.013,3480.5242,8415.8545,8587.461
0.011469983,-13840.326,-14105.343,13471.448,3464.5518,8397.216,8604.709
0.012724351,-13450.683,-12514.652,12868.132,3446.7273,8380.008,8621.625
0.014061817,-11835.735,-11786.283,12617.799,3428.97,8363.266,8639.071
0.015494929,-11926.2295,-12009.116,12609.487,3412.7705,8346.186,8657.668
0.016916342,-11762.618,-10945.841,10955.403,3394.7178,8329.19,8674.558
0.018458985,-10994.763,-11008.898,11167.003,3377.098,8312.0625,8691.768
0.020025436,-11698.541,-12754.753,10109.404,3359.8806,8294.436,8708.881
0.021522185,-12644.101,-15074.785,8979.97,3342.2466,8274.238,8722.338
0.022909287,-14647.198,-17490.516,10695.489,3324.7488,8253.084,8734.435
0.02409994,-21216.203,-20598.43,14431.909,3306.7288,8233.707,8748.57
0.025011672,-24429.758,-15454.803,9559.1875,3285.2134,8215.717,8759.221
0.025996977,-26162.146,-12460.239,7608.2534,3259.7417,8202.313,8767.679
0.026998313,-24126.385,-11326.016,3279.9146,3232.9866,8190.042,8773.475
0.02811548,-25116.836,-10689.9375,1158.7717,3206.2524,8176.6787,8776.063
0.0,-12732.41,-8406.647,10487.279,3726.3853,8648.809,8375.112
0.0016203935,-14158.202,-10500.787,15389.603,3707.903,8634.7295,8394.091
0.0029024435,-17556.447,-11696.087,17133.3,3689.2266,8621.843,8413.716
0.004006327,-19987.842,-13570.025,18750.098,3669.4565,8608.657,8432.026
0.004987314,-22989.965,-13598.081,21100.611,3649.9856,8595.395,8450.6
0.005868645,-23960.7,-13886.42,21306.377,3629.4788,8583.835,8469.197
0.0067272224,-23888.914,-15268.804,20930.188,3608.621,8571.681,8487.008
0.007578517,-23671.762,-17952.441,21388.855,3589.0513,8557.54,8504.814
0.008398016,-23853.332,-17958.29,21053.936,3569.18,8543.38,8522.268
0.009219164,-22047.77,-20660.723,21008.887,3550.6157,8527.264,8539.462
0.01003435,-18634.158,-18214.68,19340.982,3532.2913,8511.111,8556.878
0.010958815,-14225.377,-18932.848,16891.92,3516.46,8492.94,8574.744
0.011990145,-11050.624,-18899.787,13796.612,3503.0159,8472.147,8591.682
0.013149436,-12148.447,-20933.057,14087.478,3490.337,8449.642,8606.937
0.014220704,-16289.758,-19512.71,16819.424,3476.0186,8428.298,8622.411
0.015204974,-15678.732,-15152.04,17250.256,3459.094,8411.102,8640.239
0.016284015,-15953.783,-14004.85,15868.09,3441.7942,8394.868,8658.602
0.017415924,-14248.536,-13894.083,15469.111,3423.993,8378.837,8676.661
0.018606102,-14195.826,-13178.678,14768.795,3407.165,8362.225,8695.123
0.019837726,-13807.392,-12910.627,13668.92,3389.4058,8345.849,8712.911
0.021123767,-13053.627,-13041.025,12113.693,3371.7349,8328.894,8730.239
0.022482907,-12833.458,-15675.911,9457.971,3354.113,8309.659,8745.056
0.023824703,-15099.228,-19771.55,8797.732,3336.9265,8287.601,8755.92
0.024961604,-19101.438,-24858.691,11083.321,3319.9233,8264.931,8765.768
0.025863819,-27642.477,-24849.75,15012.562,3301.585,8243.729,8776.452
0.026612187,-29986.082,-14586.652,12898.83,3278.2021,8228.844,8787.929
0.027451264,-27612.98,-12552.689,8010.8457,3252.1445,8217.338,8797.342
0.028407522,-28329.67,-13357.295,3736.688,3225.435,8204.896,8802.983
0.029358609,-35145.92,-11641.532,-204.58783,3198.0876,8192.658,8804.513
0.0,-9595.225,-6206.5747,7699.856,3705.8894,8629.164,8431.601
0.0021771295,-10511.065,-7852.9004,10153.763,3686.141,8614.256,8448.564
0.003985378,-12301.383,-6453.6787,10446.302,3666.1172,8602.294,8467.431
0.0057114004,-13497.535,-7317.2866,10881.725,3644.117,8590.623,8484.157
0.0073055713,-13521.556,-8440.241,11876.276,3622.7422,8578.132,8501.102
0.008814814,-12225.768,-9423.052,10807.516,3603.6633,8564.78,8520.015
0.010406901,-12128.304,-10157.091,11544.034,3584.2825,8549.592,8537.153
0.011938776,-12027.326,-10606.828,12144.761,3566.324,8533.098,8554.629
0.01343012,-12111.14,-11595.831,12892.538,3547.0288,8517.991,8571.936
0.0148485,-6452.5786,-10191.676,10226.838,3532.3044,8500.551,8591.403
0.01674551,-5666.5,-9946.297,7217.5684,3520.5928,8479.992,8609.848
0.018962378,-7124.6484,-11797.055,6769.157,3507.3176,8456.904,8623.657
0.020916235,-9134.024,-11551.599,9512.116,3492.9678,8434.656,8637.769
0.02262745,-9104.814,-7481.4062,10046.443,3476.786,8418.372,8657.081
0.024564749,-8645.853,-8005.7114,8651.186,3458.802,8403.08,8675.594
0.026617017,-7967.863,-8193.971,9435.124,3441.5654,8386.124,8693.353
0.02864123,-7596.0854,-7216.718,8337.321,3425.1755,8370.393,8712.946
0.030881705,-7431.838,-7690.7095,7762.4155,3408.325,8353.556,8731.183
0.033151865,-7091.4683,-6481.273,7070.126,3391.0996,8337.219,8749.524
0.03566691,-6731.45,-7550.972,4968.87,3373.0645,8319.014,8765.123
0.038328774,-7868.3726,-9995.147,3887.7363,3355.2766,8297.164,8775.427
0.04058417,-9016.997,-11997.835,3412.126,3337.5994,8274.352,8783.619
0.0425333,-13966.1045,-14176.851,8679.665,3319.5613,8251.456,8790.718
0.04391508,-17704.432,-9786.318,8482.673,3297.58,8234.934,8802.712
0.045282718,-14726.819,-6831.1157,5811.1846,3272.524,8223.108,8814.216
0.047022577,-14196.673,-6459.2456,3170.9465,3246.26,8211.232,8822.532
0.04890746,-14130.382,-6360.2515,639.40485,3219.4148,8198.594,8826.959
0.05084182,-20667.035,-4558.532,-3845.2048,3191.9248,8186.9863,8823.866
0.0,-9968.252,-6518.641,11101.109,3671.246,8586.8,8393.844
0.0018425608,-12080.789,-7186.255,11828.442,3653.0308,8574.666,8414.361
0.0034755545,-12532.89,-7842.3755,11230.312,3632.2026,8562.862,8432.44
0.005091412,-12878.225,-7989.209,13309.757,3613.379,8550.046,8451.971
0.006578775,-14393.148,-9087.272,12641.055,3593.1592,8537.548,8470.272
0.007993716,-14283.371,-9788.862,12142.187,3573.5054,8524.194,8488.586
0.00941224,-14646.885,-13735.74,12763.229,3554.588,8509.74,8506.841
0.010673121,-12763.878,-13268.584,10229.067,3535.8064,8491.5,8521.488
0.012097491,-8577.654,-12345.265,9687.646,3519.2776,8471.404,8536.42
0.013774982,-7618.992,-12205.847,9480.789,3505.5967,8451.105,8553.763
0.015516001,-7339.8286,-12513.258,8626.828,3492.3965,8428.876,8568.981
0.01729343,-8354.646,-11229.795,10014.684,3478.5886,8407.594,8584.995
0.01903655,-10098.056,-10055.036,9458.748,3462.043,8389.396,8602.173
0.02079054,-9991.063,-9203.149,9474.275,3443.998,8372.455,8619.125
0.022601977,-8486.0,-8916.3955,9314.899,3426.2935,8355.534,8636.452
0.024545439,-9051.417,-8997.011,9079.427,3410.5962,8338.024,8655.08
0.026460854,-8938.838,-8222.2,8164.5327,3392.2002,8321.251,8671.82
0.028510813,-7999.0366,-8185.2617,8574.574,3374.7722,8303.916,8689.019
0.030608632,-9102.869,-9897.29,7468.527,3357.932,8286.021,8706.229
0.032558996,-10087.905,-11863.456,7058.6924,3340.157,8265.853,8719.543
0.034313615,-11460.0625,-12702.049,8692.151,3322.2554,8245.275,8732.037
0.03587699,-17624.047,-16563.78,10617.632,3304.078,8226.654,8746.965
0.03701275,-18928.988,-11100.44,6992.819,3281.6677,8209.263,8756.728
0.03831534,-16220.892,-7670.6743,4591.765,3255.918,8196.102,8764.711
0.039935093,-21030.766,-10311.423,2224.2634,3228.8997,8183.9844,8769.526
0.04121017,-20520.623,-7762.75,107.993744,3202.2964,8170.242,8771.372
0.0,-3577.965,-2396.512,2335.9236,3716.3103,8673.624,8360.171
0.006123515,-3291.974,-3567.457,4472.6714,3698.7195,8657.371,8378.237
0.010668519,-4723.3003,-3709.8315,5609.805,3683.1394,8642.853,8399.367
0.014318858,-6262.755,-3910.1912,5418.607,3664.7773,8629.958,8419.281
0.017594604,-6503.686,-5632.416,5857.6406,3645.3035,8614.58,8436.143
0.020476902,-5479.2227,-3103.2107,6326.2827,3625.9243,8603.703,8456.296
0.023837866,-7865.47,-4028.4575,5878.047,3606.1208,8591.082,8474.965
0.026664466,-6922.9404,-5995.1025,6329.163,3585.618,8576.856,8491.616
0.029359343,-8872.055,-5509.4014,7882.8457,3567.004,8560.641,8508.662
0.03165212,-8052.5703,-7170.6016,6383.8584,3546.5908,8546.376,8525.39
0.034046263,-8727.7295,-6822.777,8881.029,3528.5605,8528.012,8540.806
0.03615917,-8082.499,-7924.4463,8030.919,3512.4736,8512.119,8560.52
0.03832075,-5897.6465,-8245.177,6682.1694,3495.5625,8493.385,8576.738
0.04079161,-5171.957,-9448.196,6589.3765,3482.8428,8471.311,8592.579
0.043167498,-6606.2334,-11141.44,7816.2256,3471.5525,8448.745,8608.807
0.04515053,-8908.998,-8413.838,8690.471,3455.1472,8428.87,8624.164
0.047147483,-7652.127,-8131.5776,8614.247,3438.809,8411.533,8642.398
0.04927475,-8040.2183,-5963.5747,7344.6626,3419.6868,8396.768,8660.185
