IntegrationTime,velocity_scaled0,velocity_scaled1,velocity_scaled2,Points0,Points1,Points2
11.751716,60.167763,-54.276028,89.461555,3708.9019,8767.209,11897.924
12.0002575,-64.402756,-16.630354,-6.632966,3686.5378,8751.001,11909.635
12.449056,98.204796,42.496944,-14.802405,3679.4429,8768.909,11886.635
12.72677,106.91075,-35.005623,82.21283,3708.2961,8770.607,11894.673
12.942079,-141.53737,-105.12946,65.04493,3692.7893,8752.274,11912.657
13.101717,-52.51792,97.74907,-127.89281,3664.2004,8743.514,11910.223
13.278895,36.065945,60.757435,-55.471725,3661.6125,8763.229,11887.76
13.612862,108.82675,12.5518,22.600555,3687.2715,8776.819,11880.214
13.881065,116.81562,-36.959206,89.36507,3714.4275,8774.251,11892.702
14.078888,-231.8683,-195.10603,139.8068,3701.9878,8756.024,11913.025
14.168781,-182.65741,-93.126945,19.829983,3679.922,8738.68,11923.622
14.314424,-19.107466,92.44715,-108.29154,3662.0676,8750.204,11902.446
14.523248,66.28002,41.191074,-25.476955,3668.47,8770.959,11881.752
14.888699,130.61594,-3.0709271,48.731903,3697.7854,8776.328,11885.185
15.103838,-25.94043,-85.26366,104.902824,3722.6372,8770.752,11901.036
15.321783,-144.4268,-127.99097,94.63022,3698.494,8755.8,11910.708
15.461362,-108.95534,27.190634,-78.14072,3674.4224,8739.88,11918.899
15.680647,19.666336,81.926895,-83.612404,3664.819,8757.123,11896.307
15.933384,110.35326,21.159151,13.225068,3684.9219,8774.922,11882.925
16.198544,108.54021,-38.737442,88.40591,3712.6228,8773.335,11894.333
16.405087,-145.1315,-125.25333,88.109276,3696.5583,8755.557,11912.385
16.547276,-93.133514,55.554035,-102.19031,3671.5344,8740.317,11918.831
16.74861,18.566889,79.54332,-80.43133,3663.4065,8758.282,11896.222
17.010311,104.566635,21.36486,10.538837,3683.2915,8776.221,11882.701
17.290041,121.68979,-31.978605,83.86249,3711.209,8774.946,11893.609
17.488443,-330.9353,-261.16345,178.43834,3704.169,8756.4795,11916.18
17.553976,-251.83432,-209.5001,111.803474,3682.8113,8738.68,11927.451
17.640648,-42.042953,51.803566,-67.37745,3655.2844,8728.18,11921.794
17.957035,-25.563795,29.817265,-38.813583,3641.0688,8743.837,11900.516
18.500332,-4.33493,13.510195,-16.068151,3628.9053,8761.403,11879.456
19.899847,6.2401557,4.8630357,-6.834644,3632.3845,8779.541,11855.814
22.769365,15.844866,1.2933589,1.5179822,3659.6367,8786.363,11845.289
24.647903,33.157066,-3.0904849,15.681546,3687.5833,8785.75,11856.18
25.462936,55.629826,-13.193787,36.251713,3712.6194,8780.442,11871.833
25.906084,33.170357,-17.165918,36.591022,3736.8196,8774.184,11888.422
26.479849,110.037056,-31.98787,80.42229,3707.9902,8766.192,11890.661
26.69414,-184.0823,-137.38208,93.41334,3695.025,8747.155,11909.883
26.815125,-80.113014,85.97194,-129.05293,3667.8406,8734.946,11913.344
26.987007,8.2492,74.13505,-83.108376,3660.161,8752.634,11890.361
27.255646,82.113014,25.658825,-2.1294496,3676.2136,8771.5205,11873.462
27.60426,135.32979,-14.031488,66.73838,3704.807,8772.618,11882.475
27.802225,-167.24808,-135.01917,113.119194,3727.0059,8764.447,11900.926
27.925735,-370.90167,-288.27747,204.41673,3704.0603,8748.524,11911.879
27.984293,-252.40602,-198.20164,120.35271,3682.711,8731.211,11923.897
28.071821,-7.9689856,8.817651,-15.823976,3654.5522,8721.377,11920.677
29.587719,-19.070807,18.555887,-25.200691,3639.9111,8737.192,11899.809
30.406313,-5.9159007,8.32276,-11.575599,3625.1953,8752.932,11878.935
32.34986,2.0726717,3.1798806,-5.6347566,3621.4639,8768.542,11853.589
36.765537,5.709226,1.2102407,-1.524156,3640.6262,8779.124,11833.075
41.73915,11.536919,-0.04098997,5.020994,3670.2605,8780.906,11837.392
44.123466,30.076525,-3.6636674,17.002708,3696.107,8778.78,11852.473
44.986935,55.081554,-12.973998,35.782684,3719.921,8772.275,11869.519
45.435013,0.4863525,-20.298868,29.30006,3743.7444,8766.462,11886.801
46.276577,52.586376,-62.8579,96.759895,3715.419,8756.673,11888.153
46.513165,-63.75468,-26.232311,14.196021,3692.34,8740.782,11898.87
46.93938,83.36423,48.596115,-29.664053,3678.424,8755.507,11876.745
47.236553,124.84405,-19.08944,71.68047,3707.488,8760.019,11882.654
47.44314,-474.73578,-344.36923,249.24731,3710.1636,8741.59,11906.175
47.490215,-369.78708,-336.6108,298.29214,3688.974,8724.901,11919.31
47.541737,-37.49501,-124.16365,106.95274,3672.0544,8706.451,11935.841
47.720192,-98.08018,-595.9286,997.1191,3677.0164,8686.753,11957.918
0.0,-47465.85,-32462.537,24002.902,3724.3591,8618.198,12049.109
0.0004814372,-48716.406,-33705.55,25933.656,3701.6624,8602.556,12060.949
0.00094534754,-49345.684,-34244.75,26827.23,3679.1233,8586.93,12073.106
0.0014013926,-49124.25,-34106.824,26906.76,3656.639,8571.32,12085.387
0.0018588649,-47839.03,-33250.48,26296.562,3634.1755,8555.72,12097.716
0.0023282068,-45598.266,-31874.928,25011.139,3611.7363,8540.09,12110.053
0.0028200252,-42363.496,-30265.914,22596.861,3589.3413,8524.248,12122.197
0.0033485983,-38703.395,-28876.217,19006.094,3566.959,8507.962,12133.766
0.0039266963,-34965.65,-27991.168,14274.178,3544.5928,8490.711,12143.871
0.0045648706,-31362.39,-27586.117,8623.637,3522.3728,8472.118,12151.655
0.0052682823,-27965.484,-27446.986,2077.8708,3500.5835,8451.905,12155.736
0.006032822,-25168.09,-27676.64,-5421.9287,3479.794,8430.308,12154.565
0.0068264767,-23662.84,-28914.14,-13152.437,3460.814,8408.256,12147.255
0.007583863,-23625.834,-31441.69,-19757.73,3443.8943,8386.601,12135.222
0.008265482,-24801.84,-35065.184,-24871.344,3428.4536,8365.373,12120.697
0.008869938,-27111.58,-39524.434,-28562.61,3413.7568,8344.179,12105.374
0.009407624,-30205.129,-43948.68,-30935.068,3399.1704,8322.848,12090.135
0.009894236,-33434.59,-47244.355,-32770.562,3384.2947,8301.463,12075.255
0.010345285,-36121.26,-48992.81,-34668.996,3369.0063,8280.296,12060.482
0.010773551,-38005.234,-49878.176,-36525.605,3353.3928,8259.509,12045.512
0.011186947,-39476.51,-51131.215,-38017.05,3337.628,8239.005,12030.312
0.011587193,-39242.902,-50956.36,-37387.746,3321.8196,8218.529,12015.118
0.011990454,-38732.65,-50960.29,-36364.4,3305.9941,8197.879,12000.182
0.012397965,-37904.78,-51015.297,-35681.875,3290.298,8176.989,11985.441
0.012809561,-38498.867,-51699.01,-35643.105,3274.726,8155.9263,11970.816
0.013216853,-41540.176,-51629.46,-35168.312,3258.7266,8134.986,11956.481
0.013616746,-48260.95,-48124.316,-32917.098,3241.0942,8114.924,11942.821
0.0140131125,-57135.95,-38596.715,-26409.62,3220.1636,8097.253,11930.588
0.014419422,-60973.734,-27448.627,-17964.846,3195.1143,8083.5396,11921.396
0.0,-5671.299,-4086.8052,2889.4246,3614.887,8662.482,12068.332
0.0039661457,-5313.7725,-3354.233,2783.1965,3591.5864,8647.862,12080.304
0.008331277,-4954.6787,-2785.7966,2478.734,3567.6794,8633.977,12091.951
0.01316913,-4556.2793,-2389.511,2358.902,3543.6096,8620.543,12103.791
0.018469628,-4221.0063,-2144.793,2207.762,3519.971,8607.769,12117.134
0.024212241,-3535.8665,-1789.8295,1779.3448,3495.3677,8596.311,12129.916
0.03111803,-3001.6953,-1858.793,1263.2562,3471.2405,8582.597,12141.31
0.039118428,-2242.2095,-2059.776,859.0803,3448.2156,8565.564,12150.24
0.048601374,-1748.5256,-2214.5073,431.40775,3428.2537,8544.182,12156.895
0.05911153,-1414.9985,-2405.5725,-224.49577,3411.8547,8519.096,12158.2295
0.06982623,-1826.4698,-3314.2288,-1173.9988,3400.4653,8492.244,12151.208
0.077397935,-2011.636,-3330.049,-1683.0914,3386.2039,8468.095,12140.56
0.08447516,-1781.4879,-3887.9285,-2248.3313,3374.0264,8443.885,12127.691
0.09068424,-1794.1129,-3899.4226,-2715.078,3362.3567,8420.747,12112.576
0.09659094,-1767.4911,-4092.0903,-2586.1548,3350.4326,8397.183,12098.346
0.10241235,-1905.1581,-4770.417,-2905.7144,3340.2024,8373.17,12083.556
0.107495666,-2636.1597,-4910.1143,-3117.0693,3329.3728,8349.415,12068.775
0.1121938,-3470.9182,-5052.2085,-3686.9714,3315.2441,8327.484,12053.962
0.11638783,-3220.1365,-4510.3486,-3126.306,3300.3064,8306.799,12038.184
0.12110267,-3771.8198,-5196.4307,-3590.1316,3284.6628,8285.573,12023.875
0.12518068,-3310.4502,-4133.365,-3803.56,3268.176,8266.625,12007.469
0.12978189,-2735.8054,-3526.7002,-2200.0107,3251.1758,8247.005,11992.434
0.13581061,-2003.7902,-2917.5515,-2075.4126,3233.8347,8226.727,11978.721
0.14312233,-3208.1184,-4442.959,-3059.0977,3220.8118,8204.051,11964.017
0.14790234,-2768.5835,-4104.217,-2653.756,3205.4407,8182.6216,11949.715
0.15324315,-5113.8813,-6691.739,-2904.422,3191.427,8159.973,11935.906
0.0,-26418.096,-14844.57,17121.297,3584.219,8607.237,12150.634
0.00086193526,-23550.043,-11654.847,16336.127,3561.3477,8595.371,12166.0
0.001831541,-19321.46,-9775.303,13783.016,3538.5996,8584.218,12182.065
0.0030003109,-15882.565,-9503.235,11394.783,3516.2695,8572.138,12198.048
0.004380576,-12929.745,-10131.531,9633.428,3494.977,8557.713,12213.493
0.0059559722,-10431.753,-11089.624,9051.478,3475.842,8540.223,12228.592
0.0076496974,-8793.865,-11944.565,10405.458,3459.8271,8520.543,12244.599
0.009305468,-8628.886,-11586.39,13799.447,3446.422,8501.479,12263.488
0.010807108,-10334.933,-9713.99,17365.688,3433.2961,8486.21,12285.728
0.012145088,-11502.682,-7540.796,18627.65,3418.7195,8475.156,12309.505
0.013440692,-11162.252,-7215.982,19353.32,3404.0115,8465.958,12333.98
0.014718483,-11169.51,-8155.0117,20759.795,3390.2537,8456.452,12358.888
0.01592115,-11551.96,-9169.918,21938.936,3376.9805,8446.384,12383.837
0.017055973,-11808.739,-10422.849,23049.482,3364.05,8435.521,12408.632
0.018130587,-11875.91,-11145.485,24370.566,3351.594,8424.098,12433.418
0.019154064,-11627.328,-10648.273,25971.654,3339.7507,8413.023,12458.658
0.02014147,-10737.421,-9753.185,27881.176,3328.8071,8403.118,12484.776
0.021096004,-9428.191,-9215.221,29977.674,3319.3647,8394.327,12511.86
0.022012074,-8422.485,-8880.925,32356.312,3311.4136,8386.242,12539.635
0.022879276,-7647.7695,-9301.033,34791.547,3304.7314,8378.7295,12567.899
0.023694132,-7961.0737,-10631.187,37490.473,3298.7988,8370.976,12596.267
0.0244484,-9890.005,-12345.703,39873.312,3292.3757,8362.545,12624.332
0.025147758,-12018.095,-13489.551,40510.875,3284.806,8353.788,12652.009
0.02582409,-13864.666,-13949.4375,40339.348,3276.1274,8344.355,12679.134
0.026492562,-14748.052,-13005.689,38830.617,3266.3313,8335.31,12706.007
0.027181813,-14727.353,-13233.542,38420.14,3256.1162,8326.184,12732.697
0.027875908,-15390.16,-13652.326,38240.996,3245.7703,8316.888,12759.278
0.028566774,-16362.657,-13790.935,37658.637,3234.7607,8307.41,12785.526
0.029259391,-18434.633,-14509.481,36977.734,3223.0352,8297.745,12811.394
0.029944453,-25386.967,-16568.256,33289.2,3208.6082,8287.304,12835.535
0.03061076,-39613.9,-14859.312,25643.7,3187.7344,8276.421,12854.133
0.0,-7281.5205,-2971.384,5385.9365,3516.7688,8606.398,12192.399
0.0031473115,-5760.0024,-3142.417,4362.5947,3494.233,8595.9,12209.189
0.006954717,-4424.381,-3758.3428,3652.3428,3473.2979,8581.912,12225.501
0.011328811,-3361.781,-4592.458,3615.1667,3455.9443,8563.271,12241.356
0.01577818,-2630.1797,-5622.142,4603.6675,3443.6086,8541.619,12258.06
0.01966023,-3586.6409,-5878.944,7169.1196,3434.194,8521.036,12277.75
0.022678055,-5415.8667,-4400.4307,8468.033,3421.6875,8506.352,12300.728
0.02541208,-5519.8384,-3033.8933,8203.7295,3405.8057,8496.68,12324.27
0.028312638,-4587.824,-3642.6204,8650.424,3390.9224,8487.168,12348.519
0.031184185,-5172.387,-4138.4424,9467.834,3378.0613,8476.346,12373.367
0.033780444,-4700.4644,-4029.6133,8921.519,3364.6692,8465.444,12397.899
0.036543038,-5301.1714,-5296.6396,10171.682,3351.9932,8453.489,12422.32
0.038917568,-5044.6587,-5439.571,11261.259,3340.3958,8441.067,12447.043
0.04114221,-5448.876,-4909.516,11660.724,3328.6328,8429.806,12472.238
0.04331998,-4822.0737,-4237.7,12989.451,3317.7239,8419.865,12498.356
0.045390494,-3725.773,-4601.1587,13950.497,3309.2083,8411.044,12525.736
0.04737006,-3748.635,-4265.9727,15138.0,3302.271,8402.41,12553.617
0.049225558,-3270.7554,-4752.122,16068.665,3295.8564,8394.076,12581.714
0.050982732,-4218.0503,-5760.319,17381.217,3290.4636,8385.332,12609.899
0.05257929,-5587.2534,-6069.53,19344.93,3283.4055,8375.448,12637.331
0.05400579,-5703.0474,-6989.127,19392.615,3275.2073,8366.705,12664.833
0.055408444,-6839.476,-6540.2163,19224.094,3266.7283,8356.9,12691.888
0.056808546,-7156.6123,-6189.2,17286.445,3255.7153,8348.425,12718.476
0.05833089,-6887.7637,-5766.807,17464.227,3245.059,8339.548,12745.077
0.05985845,-7163.7944,-6312.3096,17460.625,3234.388,8330.066,12771.463
0.061365932,-7792.5854,-6107.1855,16397.926,3223.028,8320.528,12797.539
0.062932104,-8523.545,-6784.482,16291.554,3210.6155,8310.245,12822.842
0.06446285,-13231.622,-9480.763,14122.582,3196.0056,8298.131,12846.074
0.0,-18079.105,-11892.2705,8874.865,3756.798,8595.222,12151.15
0.0012826566,-19540.607,-13439.153,10236.406,3733.863,8579.754,12162.758
0.0024440608,-19600.543,-13740.479,11010.603,3711.3735,8564.018,12174.864
0.0035826685,-17137.873,-12288.793,11460.518,3689.4644,8548.486,12188.235
0.0048325984,-14763.117,-11093.589,12987.923,3668.8655,8533.4,12203.987
0.006161407,-12612.294,-10075.703,13636.371,3650.0916,8518.977,12222.412
0.0075810887,-9022.877,-7567.831,10913.205,3632.977,8504.87,12242.613
0.009449595,-8140.0957,-6534.8438,8835.584,3615.88,8490.606,12262.719
0.01164322,-8596.884,-6195.716,7627.369,3596.973,8476.305,12281.104
0.01394094,-9534.279,-6252.5464,7996.511,3576.622,8462.362,12298.176
0.016095143,-10769.833,-6591.8555,10427.612,3556.3135,8449.556,12316.163
0.017927079,-10491.394,-5690.937,11803.607,3537.0728,8438.389,12336.29
0.019714246,-10705.309,-5036.042,13728.395,3518.8345,8429.217,12358.273
0.021369623,-10763.763,-4993.7393,15001.567,3501.5977,8421.377,12381.542
0.022938086,-11153.6,-5791.6035,15931.591,3484.9438,8413.289,12405.147
0.024416508,-11334.305,-7071.518,17210.6,3468.851,8404.134,12428.753
0.02579347,-10869.561,-8123.659,18186.207,3453.9504,8393.779,12452.643
0.027115583,-10508.447,-8303.081,19439.057,3440.033,8382.962,12476.918
0.028386444,-10362.776,-7609.093,20976.104,3427.0442,8372.97,12502.047
0.029605832,-9569.991,-6697.911,22468.83,3415.1177,8364.464,12528.228
0.03079049,-9141.555,-6274.4863,24677.254,3404.1394,8357.059,12555.146
0.031899393,-7629.1523,-6093.252,25782.494,3395.1235,8350.379,12582.969
0.032987557,-8344.73,-6669.058,26097.941,3386.6858,8343.614,12610.952
0.034051407,-9199.78,-8120.8574,27775.166,3377.4556,8336.144,12638.502
0.03503938,-8710.473,-8839.631,28458.434,3368.7976,8327.649,12665.94
0.03600567,-8412.393,-9312.282,28057.768,3360.5247,8318.871,12693.409
0.03698171,-9337.235,-9239.849,26526.75,3351.7893,8309.549,12720.553
0.037995186,-10040.509,-9567.036,26435.46,3341.7305,8299.977,12747.1455
0.039000124,-9929.571,-9336.188,26270.268,3331.6804,8290.4795,12773.769
0.040013794,-9606.844,-9141.785,24679.516,3321.4148,8280.832,12800.256
0.04108458,-10132.018,-9383.755,25105.092,3310.8452,8271.092,12826.589
0.042131603,-9298.492,-8999.558,23660.018,3300.4143,8261.061,12852.867
0.04324405,-8816.449,-8436.436,20763.438,3289.89,8250.8,12879.02
0.044489704,-8470.294,-7411.8145,17417.277,3278.4045,8240.012,12904.548
0.04593636,-7677.026,-6421.8667,14808.364,3265.7227,8229.277,12929.527
0.047614817,-6103.3633,-5407.953,12500.004,3253.0166,8218.47,12954.462
0.049624905,-4661.5205,-4794.858,10646.355,3241.2205,8207.389,12979.722
0.052011084,-3433.9956,-4483.5083,9493.261,3230.9592,8195.557,13005.309
0.054726977,-2591.1807,-4285.21,8724.349,3222.4614,8183.088,13031.238
0.05770926,-2118.0203,-4157.061,7843.2393,3215.2725,8169.9365,13057.226
0.06099658,-1992.3395,-4201.7065,6743.647,3208.2092,8155.5547,13082.589
0.06465892,-1919.9454,-4593.803,5356.807,3200.5974,8138.4565,13106.034
0.06876102,-1809.1753,-5156.1357,3971.689,3192.5823,8117.55,13126.001
0.07320202,-1638.5264,-5515.8833,3187.7146,3184.6614,8093.1963,13141.627
0.0,-48064.613,-32902.727,26762.71,3631.8503,8570.455,12103.432
0.00046800566,-45813.55,-31198.426,25784.174,3609.3584,8555.112,12116.03
0.0009587519,-42554.652,-29182.506,23855.643,3586.8896,8539.784,12128.6875
0.001486482,-38648.48,-27521.355,20644.447,3564.4683,8524.108,12140.997
0.002066272,-34518.18,-26409.684,16394.75,3542.0994,8507.674,12152.379
0.0027121038,-30484.861,-25879.621,11509.813,3519.935,8489.876,12161.97
0.00343305,-26606.559,-25527.012,6122.5127,3498.232,8470.317,12168.785
0.0042356877,-22957.855,-24972.508,-102.98056,3477.3386,8448.964,12171.523
0.00512007,-20277.629,-24751.746,-7450.4307,3457.822,8426.414,12168.273
0.0060332203,-19370.527,-25923.568,-14554.656,3440.414,8404.084,12158.355
0.006878681,-19746.504,-28508.033,-20095.148,3424.9426,8382.521,12144.366
0.0076271743,-20729.82,-31544.61,-24095.91,3410.7026,8361.311,12128.64
0.00829709,-23739.053,-36655.34,-27312.65,3396.9229,8340.065,12112.554
0.008879518,-27017.266,-40580.426,-28944.736,3382.9077,8318.62,12096.944
0.00940865,-30000.541,-42829.82,-30196.246,3368.295,8297.208,12081.846
0.00990547,-32314.238,-44006.582,-31808.713,3353.1475,8276.11,12066.83
0.010380251,-33862.785,-44473.3,-33174.273,3337.637,8255.421,12051.619
0.010841785,-34656.977,-44977.87,-33812.332,3321.9417,8234.994,12036.244
0.011295738,-35021.87,-45484.81,-33030.34,3306.1394,8214.495,12021.076
0.011748705,-34311.65,-45201.664,-31859.256,3290.2512,8193.776,12006.3
0.012209672,-33514.402,-45388.355,-31734.322,3274.5815,8172.824,11991.621
0.012673113,-34746.96,-46389.918,-32212.125,3259.058,8151.768,11976.936
0.013125533,-38913.52,-46006.58,-32163.0,3242.8633,8131.014,11962.549
0.0135647515,-49222.945,-40941.766,-30151.68,3224.2441,8111.877,11948.87
0.013988666,-60670.94,-28972.033,-21539.154,3200.593,8097.0996,11937.813
0.0,-36032.254,-23986.217,22830.662,3568.8474,8540.951,12164.196
0.000613024,-31329.127,-22353.043,19345.764,3546.822,8525.719,12177.719
0.0013094882,-27398.557,-21817.566,15771.981,3525.1572,8509.46,12190.614
0.0020905046,-23451.418,-21176.951,12923.569,3504.1187,8491.615,12202.401
0.0029692727,-19503.018,-19739.535,10956.813,3483.9966,8472.283,12213.419
0.003974836,-14997.464,-16182.138,10740.758,3464.895,8452.033,12224.601
0.0051973932,-10583.002,-10937.661,11482.035,3447.18,8432.655,12239.116
0.0067709675,-9837.5,-6456.091,15233.597,3431.6846,8419.203,12261.001
0.008329499,-10386.424,-5173.068,16641.516,3416.1265,8410.81,12285.238
0.009808249,-10050.616,-5219.2114,18064.201,3401.292,8403.455,12310.256
0.011215335,-10056.73,-5985.206,19809.883,3387.78,8395.958,12335.97
0.0125192,-10645.876,-7398.9375,21024.861,3374.8003,8387.627,12361.701
0.013733741,-10988.633,-8672.743,21702.309,3361.9539,8378.043,12387.062
0.014895383,-10837.885,-8971.764,21370.244,3349.2588,8367.641,12412.174
0.016067903,-10006.853,-8526.363,22082.578,3336.8926,8357.244,12437.452
0.01723523,-8667.837,-7304.873,23983.85,3326.172,8348.104,12463.938
0.018366124,-8006.4536,-6550.7954,26223.654,3317.0906,8340.5625,12491.518
0.019430319,-7302.2905,-6105.4204,28281.791,3309.1729,8334.089,12519.721
0.020435661,-6567.421,-6027.115,30759.164,3302.4536,8328.246,12548.369
0.021372437,-6826.755,-7251.5747,34062.793,3296.6975,8322.539,12577.253
0.022217771,-8065.6895,-8996.668,34951.41,3290.568,8315.757,12605.826
0.023028998,-11158.545,-11361.626,36924.797,3283.2349,8307.828,12633.815
0.023775036,-12416.712,-12147.255,34631.633,3273.979,8298.746,12660.868
0.024549354,-12608.739,-12266.853,34055.746,3264.3135,8289.285,12687.6455
0.025332015,-12537.8125,-12266.112,33086.14,3254.2415,8279.413,12714.124
0.026133128,-13491.951,-11907.403,33303.08,3244.0698,8269.819,12740.667
0.02692565,-14095.237,-11617.394,33070.3,3233.1118,8260.579,12767.0205
0.027719732,-15700.2,-11546.576,33025.844,3221.5325,8251.279,12793.087
0.028502053,-23337.63,-9592.158,32351.818,3207.5027,8242.939,12818.258
0.029233262,-39112.664,-11116.344,23570.414,3185.9885,8236.702,12838.214
0.0,-29720.127,-22677.293,15911.351,3731.1204,8687.589,12018.715
0.0007383886,-33104.33,-25714.662,19369.377,3709.6506,8670.71,12031.131
0.0013880631,-35158.902,-26484.68,20572.346,3688.131,8654.139,12043.871
0.0020054975,-36854.707,-26774.746,21043.348,3666.252,8637.971,12056.516
0.0026033516,-37794.633,-26442.668,20998.955,3644.0542,8622.131,12069.02
0.0031952846,-37871.336,-25492.727,20637.549,3621.522,8606.672,12081.401
0.0037940852,-36899.94,-23989.965,19896.223,3598.7131,8591.595,12093.749
0.004415191,-34906.85,-22173.861,18745.346,3575.7107,8576.844,12106.13
0.0050759204,-32018.664,-20446.61,16740.424,3552.607,8562.195,12118.444
0.0057985494,-28617.406,-19357.98,13719.739,3529.4636,8547.112,12130.145
0.0066055614,-25065.295,-19298.879,9961.879,3506.4907,8530.789,12140.43
0.007510114,-21345.465,-19642.879,5796.97,3484.2324,8512.193,12148.098
0.008524255,-18238.012,-20449.924,1097.9542,3463.3691,8490.972,12151.887
0.009618221,-16164.605,-21325.676,-4240.966,3444.4478,8467.747,12150.276
0.010725492,-15379.29,-22480.414,-9546.384,3427.5532,8444.124,12142.759
0.011764915,-15313.453,-24274.23,-13991.413,3412.431,8421.058,12130.958
0.012704481,-15888.756,-27142.936,-17647.43,3398.716,8398.381,12116.898
0.013536332,-17212.004,-30787.383,-20519.656,3385.8748,8375.798,12101.895
0.014271509,-19750.715,-34702.203,-22704.697,3373.211,8353.122,12086.88
0.014924635,-23203.002,-37566.207,-24277.277,3359.8914,8330.558,12072.2705
0.015520011,-26149.104,-38518.125,-26054.008,3345.5862,8308.51,12057.806
0.016082333,-28353.795,-38507.812,-27751.156,3330.5137,8287.273,12042.911
0.016624933,-29437.51,-38563.723,-28513.3,3314.9365,8266.586,12027.767
