IntegrationTime,velocity_scaled0,velocity_scaled1,velocity_scaled2,Points0,Points1,Points2
0.013257783,-41361.67,-28297.25,-24710.303,3200.9822,8128.636,11950.532
0.0,-12290.048,-18124.2,-16133.047,3412.454,8351.398,12164.863
0.0011029658,-14024.512,-21228.965,-18989.637,3399.2424,8331.541,12146.666
0.0020478948,-16716.303,-24486.139,-19740.713,3385.6855,8311.2,12129.274
0.0028901456,-18587.83,-26073.38,-19610.734,3371.1167,8290.385,12113.323
0.0036891068,-19915.893,-26966.447,-20223.021,3356.0383,8269.631,12097.769
0.0044553704,-20952.572,-27354.607,-20866.08,3340.5876,8249.088,12082.301
0.005200111,-21657.637,-27929.547,-21779.207,3324.9026,8228.889,12066.617
0.0059227515,-22357.252,-29225.76,-21449.736,3309.3528,8208.5625,12050.963
0.006627108,-21918.904,-28643.623,-19698.799,3293.3586,8187.787,12036.384
0.007357094,-21000.672,-28283.404,-19666.445,3277.5127,8166.794,12021.954
0.008100674,-21220.004,-28757.994,-21052.424,3262.1777,8145.861,12006.9
0.008823929,-22938.52,-28959.75,-20929.896,3246.4482,8125.1406,11991.958
0.009530467,-26756.453,-27282.281,-21094.873,3229.4373,8105.253,11977.292
0.01021777,-35220.26,-19770.207,-20251.314,3208.8054,8088.755,11963.074
0.010881746,-48050.445,-13800.369,-13698.411,3182.185,8078.8657,11953.401
0.0,-14179.196,-10777.859,30038.465,3391.92,8340.5205,12458.441
0.0008590661,-13309.348,-9415.181,32439.27,3380.3137,8331.967,12484.75
0.0016853868,-12551.193,-8531.833,35479.8,3369.9395,8324.844,12511.982
0.0024628025,-11801.839,-7810.987,38481.73,3360.7686,8318.639,12539.864
0.0031944797,-11617.329,-7809.3374,42186.062,3352.61,8313.338,12568.243
0.0038694278,-12450.906,-9756.147,45153.312,3344.878,8307.703,12596.677
0.004496468,-14026.711,-11904.65,47278.742,3336.8167,8301.085,12624.805
0.0050878096,-15182.253,-14734.391,47637.21,3328.2993,8293.38,12652.52
0.005663361,-16102.463,-15826.868,46355.613,3319.252,8284.399,12679.677
0.0062451866,-16419.812,-16273.52,45160.31,3309.7036,8275.021,12706.525
0.0068365117,-17236.422,-15866.245,44332.625,3299.7188,8265.3545,12733.112
0.007434813,-17679.207,-15889.829,44412.082,3289.242,8255.939,12759.6
0.008030366,-18282.338,-15912.762,43822.37,3278.561,8246.436,12785.975
0.008629425,-19269.904,-16109.22,42008.56,3267.2534,8236.755,12812.0205
0.009242365,-20717.688,-15611.995,38066.81,3254.7485,8226.716,12837.375
0.009893611,-22095.543,-14062.476,31503.83,3240.044,8216.413,12861.409
0.010625872,-22118.82,-11393.666,24288.367,3222.3782,8206.272,12883.434
0.011488674,-20136.85,-9485.887,18526.775,3202.142,8196.683,12903.397
0.012524565,-16052.908,-8770.213,15091.203,3181.2036,8186.3193,12922.217
0.0,-1655.4913,-3816.667,-2891.37,3350.8667,8377.881,12135.769
0.005921455,-1989.5345,-4688.5796,-3170.7532,3341.703,8354.686,12119.096
0.010921823,-3498.6953,-5362.896,-3778.0862,3331.0056,8331.746,12102.991
0.014956931,-3351.5781,-5090.8384,-3541.05,3315.852,8310.297,12088.489
0.019212838,-3692.519,-5360.277,-4393.7593,3302.1677,8288.677,12072.827
0.023032948,-3970.5544,-4722.2627,-3854.2742,3286.223,8268.548,12057.316
0.02715686,-3956.0056,-5084.9644,-3742.0947,3270.5635,8248.841,12040.993
0.031183429,-4243.25,-5602.9434,-4145.0474,3254.694,8228.218,12026.064
0.034860067,-3422.5981,-4543.134,-3304.1147,3237.523,8208.892,12010.845
0.039420653,-3234.049,-4358.6133,-3062.3254,3221.7778,8188.428,11995.569
0.044234727,-3191.7546,-5085.527,-3572.919,3207.2986,8166.4624,11981.152
0.048528526,-5180.951,-5897.1577,-5095.768,3193.7712,8144.772,11965.451
0.0,-24844.502,-34028.98,-25219.775,3374.1064,8280.74,12098.343
0.00061094126,-26452.525,-35017.97,-26151.709,3358.7356,8260.052,12082.989
0.001198172,-27559.53,-35578.66,-27262.158,3343.0862,8239.627,12067.564
0.0017683253,-28258.719,-36566.688,-27913.006,3327.3655,8219.401,12051.951
0.002323994,-28569.318,-37419.99,-26606.443,3311.6155,8198.8545,12036.793
0.0028787544,-27780.459,-36876.32,-25471.947,3295.7422,8177.9688,12022.238
0.0034476921,-27001.502,-36621.21,-25843.031,3280.0972,8156.9375,12007.647
0.004021016,-28103.174,-37201.56,-26537.436,3264.6182,8136.0337,11992.699
0.004580229,-30849.283,-36683.883,-26209.498,3248.4526,8115.4253,11978.072
0.0051293885,-36835.707,-32366.072,-24982.877,3230.2595,8096.1836,11963.973
0.005674521,-46458.24,-23163.633,-19585.863,3207.3794,8081.1787,11951.671
0.0,-11573.532,-12347.364,-10658.111,3473.0793,8291.966,12103.778
0.0015000012,-12057.663,-14899.151,-11040.114,3456.088,8272.975,12087.946
0.002856293,-12517.553,-14756.116,-10701.573,3439.6865,8252.461,12073.449
0.004213001,-13931.101,-15222.85,-12123.698,3422.1296,8233.277,12058.492
0.005466494,-12732.542,-17079.996,-12455.497,3405.6133,8213.205,12043.514
0.006682172,-14217.341,-17408.318,-13009.15,3389.4841,8192.933,12028.386
0.007837368,-13051.828,-17536.117,-12643.764,3373.4954,8172.433,12013.415
0.009025331,-12516.48,-17368.822,-12501.436,3358.3064,8151.494,11998.221
0.010235418,-12204.253,-16701.107,-10943.711,3343.359,8129.8584,11983.782
0.01151738,-12515.901,-15938.974,-11402.37,3327.6072,8108.8594,11969.259
0.012807524,-12876.973,-17105.912,-11252.592,3311.2463,8088.4854,11954.5205
0.014047818,-11687.345,-16171.463,-9729.187,3295.769,8066.4985,11941.215
0.01539927,-10916.439,-13615.548,-7860.9644,3279.8567,8044.433,11928.569
0.016966652,-10721.2295,-11464.545,-6486.651,3261.628,8023.8135,11916.63
0.018733019,-10195.836,-9108.956,-4974.418,3241.5571,8004.468,11905.544
0.020795017,-8831.446,-7054.962,-3545.3489,3219.8552,7986.058,11896.052
0.02332744,-7404.049,-5459.4214,-2381.0132,3196.955,7968.5176,11887.811
0.0,-568.0038,-478.741,1061.1,3326.2097,8330.284,12418.086
0.0,-8111.7744,-3665.047,8266.356,3477.1526,8379.993,12249.547
0.0024696076,-7274.988,-2689.7043,11464.199,3460.177,8373.356,12273.375
0.0046369988,-7720.4917,-2851.2842,12915.884,3444.8755,8367.852,12298.585
0.006595835,-7834.999,-3396.0469,13726.933,3430.0586,8361.735,12323.943
0.0084515475,-8249.151,-3892.9695,14905.64,3415.6978,8355.305,12349.486
0.010168268,-8597.951,-5179.003,16075.312,3401.8396,8348.057,12375.088
0.01175125,-8395.592,-6680.317,16180.536,3388.5396,8338.8125,12400.339
0.013296488,-8052.709,-6491.2837,16032.827,3375.8315,8328.363,12425.426
0.014868841,-7105.5645,-5266.102,16625.084,3363.5322,8318.777,12451.055
0.01646194,-6517.0474,-4368.4985,18442.781,3353.0652,8311.376,12478.178
0.017958779,-6020.554,-4206.6895,20422.49,3344.1204,8305.377,12506.178
0.019341074,-5694.2466,-3722.1628,21626.223,3336.231,8299.712,12534.562
0.020664353,-5752.007,-3546.1985,24972.52,3329.12,8295.733,12563.434
0.02182397,-6601.702,-5499.4414,26869.201,3322.6333,8290.764,12592.3
0.022887439,-7925.6167,-6651.0786,27828.814,3315.1885,8284.341,12620.643
0.02389788,-9178.825,-9162.327,28232.445,3307.0464,8276.628,12648.468
0.02486348,-9843.837,-9468.125,26266.025,3297.3525,8267.033,12675.1875
0.025876826,-9699.057,-9595.967,25919.523,3287.45,8257.235,12701.757
0.026901023,-10282.825,-9148.185,25851.018,3277.283,8247.611,12728.29
0.027925385,-10434.404,-8877.634,26312.795,3266.622,8238.639,12754.857
0.028936654,-11251.07,-9597.303,25821.691,3255.7102,8229.231,12781.172
0.029944835,-12196.934,-8919.577,24612.184,3243.9126,8219.531,12806.992
0.030983597,-14400.147,-8311.98,21795.451,3229.7817,8210.251,12831.775
0.032077953,-15991.937,-6370.396,16638.518,3212.1614,8201.293,12854.343
0.03333104,-19581.354,-4666.808,11121.109,3189.2964,8194.8545,12872.666
0.0,-3844.012,-3838.8047,-3749.7637,3481.0513,8294.654,12139.361
0.004544746,-4424.5845,-3976.6404,-4257.6035,3463.1184,8277.85,12122.156
0.008645579,-4455.8916,-5925.53,-4387.4707,3445.6565,8259.969,12105.5625
0.012127912,-4944.429,-6034.8394,-4456.7,3429.609,8239.514,12090.594
0.015466839,-6132.435,-6746.5635,-5192.761,3411.6174,8220.376,12076.1
0.018326087,-5621.9985,-6424.183,-5833.9824,3396.0789,8201.061,12059.204
0.021227486,-4709.889,-6164.116,-4451.523,3380.8374,8179.8096,12044.504
0.024581684,-5196.8184,-6169.704,-4558.7363,3364.9758,8158.3716,12030.763
0.027819412,-4571.0293,-5816.27,-4032.8337,3348.4824,8138.4688,12015.536
0.03138008,-3767.202,-6040.575,-3850.8594,3333.9207,8116.687,12000.924
0.035086624,-5087.269,-5870.2544,-4215.677,3318.1208,8095.7847,11986.314
0.038481016,-5099.4526,-6779.024,-4444.3364,3301.1455,8075.563,11972.068
0.041613646,-3475.7183,-4355.748,-2774.9036,3285.695,8053.9,11958.213
0.04643276,-4060.3174,-4954.8237,-2584.8037,3269.547,8031.442,11946.6
0.050775677,-4589.107,-4254.386,-2250.8901,3250.4324,8011.2603,11935.315
0.05528677,-4247.092,-3288.2703,-1812.445,3228.1826,7993.2764,11926.286
0.06057888,-3952.1833,-2605.7026,-1013.2947,3204.7026,7976.939,11917.243
0.0,-13921.388,-15869.079,-11994.894,3469.0627,8289.087,12081.466
0.0012355935,-13955.686,-17125.424,-11976.875,3452.3372,8268.789,12067.034
0.002429414,-15134.921,-17142.826,-12924.427,3435.3652,8248.759,12052.518
0.0035715087,-16101.638,-18872.396,-14122.23,3418.0317,8229.369,12037.564
0.0046224482,-14995.398,-19228.953,-14367.503,3401.8684,8208.947,12022.675
0.00568242,-14994.202,-19619.953,-14258.488,3386.0503,8188.5527,12007.383
0.0067345183,-14437.652,-19710.197,-14022.316,3370.3818,8167.726,11992.526
0.0077994717,-13277.052,-19170.496,-13358.465,3355.5735,8146.4985,11977.356
0.008915773,-13959.466,-18959.424,-12985.26,3339.9673,8125.4106,11962.805
0.010031529,-14471.368,-19125.46,-13439.787,3324.0542,8104.6816,11948.071
0.01112274,-14039.626,-19242.201,-12361.508,3308.0566,8083.6206,11933.911
0.012240633,-12715.896,-17825.326,-10695.369,3292.3328,8061.889,11920.476
0.013471728,-12248.789,-14651.056,-8779.16,3276.0718,8040.24,11907.557
0.01489907,-11513.649,-11903.516,-6978.113,3257.7378,8019.763,11895.533
0.01656844,-10391.67,-9327.942,-5341.268,3237.6672,8000.535,11884.244
0.01857502,-8668.18,-7363.376,-4008.4358,3216.4626,7981.9854,11873.935
0.021062749,-7198.051,-5807.8867,-3011.9854,3194.5735,7963.896,11864.258
0.0,-19655.982,-28122.062,-22533.156,3393.3506,8308.878,12125.0625
0.0007308489,-21809.672,-30221.32,-22785.977,3378.6243,8288.152,12109.138
0.0014176174,-23294.598,-31259.762,-23354.566,3363.4338,8267.424,12093.66
0.0020777562,-24535.684,-31923.598,-24275.697,3347.8906,8246.914,12078.24
0.0027158484,-25264.871,-32463.912,-25222.1,3332.1785,8226.69,12062.616
0.0033375684,-25921.111,-33882.234,-24836.447,3316.5005,8206.376,12047.074
0.0039453045,-24410.96,-32100.162,-22130.24,3300.6172,8185.5703,12032.417
0.004597469,-24535.21,-33084.316,-22936.594,3284.8171,8164.553,12017.973
0.0052338056,-24678.271,-33308.426,-24038.643,3269.3933,8143.5786,12003.067
0.005859849,-26535.102,-33602.07,-24034.975,3253.649,8122.833,11988.177
0.0064708367,-30463.285,-31460.89,-23494.41,3236.6223,8102.804,11973.722
0.007074496,-36119.367,-23445.117,-20908.72,3216.2778,8085.564,11959.979
0.0077012037,-48419.426,-16519.164,-12148.768,3190.7224,8073.756,11949.61
0.0,-13511.905,-17100.75,-14973.651,3441.3318,8348.401,12173.256
0.0011345277,-14789.186,-19283.998,-18139.754,3426.4438,8329.282,12155.569
0.0021237903,-16898.29,-22939.98,-19994.24,3411.9182,8309.966,12137.797
0.0029856726,-18941.295,-25662.922,-20244.469,3397.1611,8289.807,12121.188
0.0037797801,-20230.684,-26983.145,-20434.098,3381.9243,8269.319,12105.437
0.004540574,-21451.951,-27778.254,-21132.85,3366.3464,8248.876,12089.964
0.0052728443,-22143.04,-28061.256,-21869.742,3350.5488,8228.61,12074.481
0.0059887483,-22792.918,-29173.105,-22762.549,3334.715,8208.631,12058.666
0.0066790474,-22921.402,-30258.535,-20939.361,3318.9634,8188.03,12043.583
0.0073710512,-23346.062,-31184.994,-21161.842,3303.0808,8166.977,12029.281
0.008047757,-21322.668,-28933.797,-20362.816,3287.4207,8145.8438,12014.8545
0.008773983,-22204.682,-29406.514,-21233.49,3271.9595,8125.028,11999.767
0.009479397,-23798.59,-29049.742,-20338.828,3255.91,8104.338,11985.126
0.010181851,-26953.951,-25532.97,-19104.371,3238.0571,8084.6904,11971.153
0.010900338,-32330.91,-19413.682,-16391.363,3216.8528,8068.11,11957.907
0.01162991,-38450.65,-11367.523,-8485.6,3190.705,8056.7456,11948.571
